"id","title","volume","journal","year"
"57c5ab2ecf58f12e0b281a0b","Multi-proxy records of Holocene palaeoenvironmental changes in the Varna Lake area, western Black Sea coast","","Quaternary International","2015"
"54b43265e138239d8684ed95","Regionalization of fire regimes in the Central Rocky Mountains, USA","80","Quaternary Research","2013"
"5b730ac3cf58f199d336cf43","Untersuchungen zur spätglazialen und frühpostglazialen Floren- und Vegetationsgeschichte einiger Mittelgebirge","145","Flora oder Allgemeine Botanische Zeitung","1957"
"58d27c69cf58f121bb4ff693","18. Lake Blatisto, Rhodopes Mountains (South Bulgaria)","52","Grana","2013"
"5504dfbce1382326932d89ef","Sedimentary evidence of landscape and climate history since the end of MIS 3 in the Krkonoše Mountains, Czech Republic","7-8","Quaternary Science Reviews","2010"
"58334753cf58f177a7b7985b","A high-resolution record of Late-Glacial and Early-Holocene climatic and environmental change in the Czech Republic","91","Quaternary International","2002"
"58d27c30cf58f121bb4ff5db","10. Na Bahne (Czech Republic): Vegetation development over the last 2.5 millennia in the Eastern Bohemian lowland","49","Grana","2010"
"58d28a9fcf58f1454bf18efd","14. Lake Sedmo Rilsko (Bulgaria): Lateglacial vegetation history","50","Grana","2011"
"58d2825dcf58f121bb500b60","25. Mire Gyola, Belasitsa Mountain (south-western Bulgaria)","53","Grana","2014"
"55044861e1382326932d85a3","Improving the time control of the Subboreal/Subatlantic transition in a Czech peat sequence by 14C wiggle-matching","19","Quaternary Science Reviews","2000"
"58d28358cf58f121bb500e3d","5. Kožlí (S. Bohemia, Czech Republic)","48","Grana","2009"
"58d28a85cf58f1454bf18ea7","15. Brve (Czech Republic): Vegetation development over the last about 2.5 millennia in the Bohemian Lowland close to Prague","50","Grana","2011"
"5750ef39cf58f1b9a0659a64","Out-of-phase Holocene terraces in part of the North Saskatchewan River basin, Alberta","25","Canadian Journal of Earth Sciences","1988"
"63c775e774bed2df5c7427cc","Millennial-scale drivers of small mammal isotopic niche dynamics in southern California","612","Palaeogeography, Palaeoclimatology, Palaeoecology","2023"
"5db78136998e17af8254a893","Phylogeny and classification of Pinus","54","TAXON","2005"
"5773da45cf58f1554ce71018","Evidence for variability among squash seeds from the Hoxie site (11CK4), Illinois","38","Journal of Archaeological Science","2011"
"5a2ef210cf58f197323d74a5","Patterns of Interpersonal Violence at the Fisher Site","31","Midcontinental Journal of Archaeology","2014"
"58bc6767cf58f127a8cd1172","The vegetation history of an Amazonian domed peatland","","Palaeogeography, Palaeoclimatology, Palaeoecology","2017"
"5c5e113e1faed6554895352a","Taphonomic analysis of late Pleistocene mastodon occurrences: evidence of butchery by North American Paleo-Indians","10","Paleobiology","1984"
"5abf6386cf58f19a104f1e50","Re-assessing the vertical distribution of testate amoeba communities in surface peats: Implications for palaeohydrological studies","60","European Journal of Protistology","2017"
"54b4326be138239d8684fedd","A general framework for determining cutoff values to select pollen analogs with dissimilarity metrics in the modern analog technique","128","Review of Palaeobotany and Palynology","2004"
"550453fde1382326932d85f7","Palaeoclimate, chronology and vegetation history of the Weichselian Lateglacial: comparative analysis of data from three cores at Lago Grande di Monticchio, southern Italy","18","Quaternary Science Reviews","1999"
"5a398c50cf58f10de03d2051","Prehistoric pronghorn Hunting in Southwest wyoming","45","Plains Anthropologist","2017"
"5c304f6e1faed655488b7762","How old is the Tasmanian cultural landscape? A test of landscape openness using quantitative land-cover reconstructions","44","Journal of Biogeography","2017"
"57530592cf58f103bdc6d2db","Aboriginal Occupation at High Altitude: Alpine Villages in the White Mountains of Eastern California","93","American Anthropologist","1991"
"5723aaf7cf58f17a60be18a1","Revision of the genus Bosmina Baird, 1845 (Cladocera: Bosminidae), based on evidence from male morphological characters and molecular phylogenies","156","Zoological Journal of the Linnean Society","2009"
"578c913bcf58f1a50a14a5bc","MODERN POLLEN RAIN STUDIES IN EASTERN ONTARIO","41","Canadian Journal of Botany","1963"
"54b4324fe138239d8684afb2","Phylogeographic analysis of the mid-Holocene Mammoth from Qagnaxˆ Cave, St. Paul Island, Alaska","273","Palaeogeography, Palaeoclimatology, Palaeoecology","2009"
"5a2a9b01cf58f1766a89f237","A 50,000 year insect record from Rancho La Brea, Southern California: Insights into past climate and fossil deposition","168","Quaternary Science Reviews","2017"
"54b43266e138239d8684f177","Current perspectives on the Pleistocene archaeology of eastern Beringia","60","Quaternary Research","2003"
"550706d8e1382326932d93b6","Proboscideans and paleoenvironments of the Pleistocene Great Lakes: landscape, vegetation, and stable isotopes","","Quaternary Science Reviews","2013"
"55f5821acf58f16256a22c06","The Mescal Cave Fauna (San Bernardino County, California) and testing assumptions of habitat fidelity in the Quaternary fossil record","83","Quaternary Research","2015"
"574629c5cf58f15d3f588144","Age verification of the Lake Gribben forest bed and the Younger Dryas Advance of the Laurentide Ice Sheet","36","Canadian Journal of Earth Sciences","1999"
"5c3e97cc1faed655488cd89d","Age verification of the Lake Gribben forest bed and the Younger Dryas Advance of the Laurentide Ice Sheet","36","Canadian Journal of Earth Sciences","1999"
"61417df067467f72691660dd","The paleolimnology of North Pond: watershed-lake interactions","16","Journal of Paleolimnology","1996"
"54b4326ee138239d86850724","Some remarks about the genus magnastriatites germeraad, hopping et Muller, 1968","","Review of Palaeobotany and Palynology","1980"
"5a39e757cf58f12ef27cd1c8","Bison Freezers and Hunter-Gatherer Mobility: Archaeological Analysis of Cold Lava Tube Caves on Idaho’s Snake River Plain","48","Plains Anthropologist","2017"
"574ce216cf58f10ffe821cf2","Brown bear ( Ursus arctos ) (9880 ± 35 BP) from late-glacial Champlain Sea deposits at Saint-Nicolas, Quebec, Canada, and the dispersal history of brown bears","51","Canadian Journal of Earth Sciences","2014"
"5c30334a1faed655488b7433","Subregional variability in the response of New England vegetation to postglacial climate change","45","Journal of Biogeography","2018"
"54fca217e138239936c6dd37","Holocene precipitation seasonality captured by a dual hydrogen and oxygen isotope approach at Steel Lake, Minnesota","3-4","Earth and Planetary Science Letters","2010"
"54b4324fe138239d8684b134","Pleistocene megafauna from eastern Beringia: Paleoecological and paleoenvironmental interpretations of stable carbon and nitrogen isotope and radiocarbon records","261","Palaeogeography, Palaeoclimatology, Palaeoecology","2008"
"58ce8ef4cf58f15b40e50c09","A palynological zonation for the Cenozoic of the Llanos and Llanos Foothills of Colombia","35","Palynology","2011"
"58cb4a76cf58f1beae14c4ea","A reevaluation of the Harrodsburg Crevice fauna (late Pleistocene of Indiana, U.S.A.) and the climatic implications of its mammals","33","Journal of Vertebrate Paleontology","2013"
"5a25a26bcf58f111bfdaa27a","Reassessment of Radiocarbon Age Determinations for the Munkers Creek Phase","50","Plains Anthropologist","2014"
"58cc8db3cf58f176171cb6c2","Reappraisal of Some Palynomorphs of Supposed Proteaceous Affinity","14","Grana","1974"
"58ce5dc2cf58f14ccc64a478","Grimsdalea magnaclavata Germeraad, Hopping & Muller: an enigmatic pollen type from the Neogene of northern South America","36","Palynology","2012"
"54b4324fe138239d8684afa4","Late Pleistocene and Holocene environmental change inferred from the Cocha Caranga sediment and soil records in the southeastern Ecuadorian Andes","276","Palaeogeography, Palaeoclimatology, Palaeoecology","2009"
"54b4326ce138239d868500f5","The palaeoecology of a treed bog in western boreal Canada: a study based on microfossils, macrofossils and physico-chemical properties","96","Review of Palaeobotany and Palynology","1997"
"578b678fcf58f15b8817853d","MODERN POLLEN DEPOSITION IN THE NICHICUN LAKE AREA, QUEBEC","43","Canadian Journal of Botany","1965"
"54b4324fe138239d8684affe","Testate amoebae record from the Laptev Sea coast and its implication for the reconstruction of Late Pleistocene and Holocene environments in the Arctic Siberia","271","Palaeogeography, Palaeoclimatology, Palaeoecology","2009"
"54b4325de138239d8684d80f","Marine palynology of the ODP site 658 (N-W Africa) and its contribution to the stratigraphy of Late Pliocene","30","Geobios","1997"
"56f3318acf58f19f73b511e6","Hydroclimate of the northeastern United States is highly sensitive to solar forcing","39","Geophysical Research Letters","2012"
"589ed2cecf58f107fe24cb82","Rediscovery of a lost Lagerstätte: a comparative analysis of the historical and recent Mare aux Songes dodo excavations on Mauritius","27","Historical Biology","2015"
"5a39af24cf58f11ab4476789","Radiocarbon Dates for the Stelzer Site, 39DW242, Dewey County, South Dakota","40","Plains Anthropologist","2017"
"5e0f8172998e17af8259f195","First Palynological Results from Site 658 at 21°N off Northwest Africa: Pollen as Climate Indicators","108","Proceedings of the Ocean Drilling Program",NA
"56aabf6acf58f1944253307b","RADIOCARBON DATES FROM THE OXFORD AMS SYSTEM: ARCHAEOMETRY DATELIST 5","29","Archaeometry","1987"
"5783c46ecf58f17b7b64533f","REFINING ESTIMATES FOR THE SEASON OF SHELLFISH COLLECTION ON THE PACIFIC NORTHWEST COAST: APPLYING HIGH-RESOLUTION STABLE OXYGEN ISOTOPE ANALYSIS AND SCLEROCHRONOLOGY","55","Archaeometry","2013"
"54b43247e138239d86849b27","Development of vegetation and continental aridity in northwestern Africa during the Late Pliocene: the pollen record of ODP site 658","109","Palaeogeography, Palaeoclimatology, Palaeoecology","1994"
"54b43268e138239d8684f63e","Late quaternary vegetation and climate of the Sahel","32","Quaternary Research","1989"
"5504a156e1382326932d8828","Vegetation zones in NW Africa during the brunhes chron reconstructed from marine palynological data","12","Quaternary Science Reviews","1993"
"56818dddcf58f1ba274d466e","An improved methodology of the modern analogues technique for palaeoclimate reconstruction in arid and semi-arid regions","39","Boreas","2010"
"54b43268e138239d8684f667","Early Holocene pecan, Carya illinoensis, in the Mississippi River Valley near Muscatine, Iowa","33","Quaternary Research","1990"
"57b31b39cf58f10540ad7148","Palynology of hyrax middens: 2000 years of palaeoenvironmental history in Namibia","","Quaternary International","1996"
"58cea433cf58f163f62e22af","A vegetational history of the Mt. Ujamaa Lahar, Tanzania","15","Palynology","1991"
"570ebcf3cf58f16d215852e6","Holocene pollen stratigraphy of central East Anglia, England, and comparison of pollen zones across the British Isles","109","New Phytologist","1988"
"54b4326ae138239d8684fc4e","Impact of Holocene climate changes on alpine and treeline vegetation at Sanetsch Pass, Bernese Alps, Switzerland","","Review of Palaeobotany and Palynology","2012"
"58c24f18cf58f130bbdfee58","Extinct palynomorphs from middle and late Pleistocene terrestrial sediments, South Wanganui Basin, New Zealand","33","New Zealand Journal of Geology and Geophysics","1990"
"585b3e89cf58f1a722da7f26","A model-data comparison of Holocene timberline changes in the Swiss Alps reveals past and future drivers of mountain forest dynamics","20","Global Change Biology","2014"
"5c63a4af1faed6554895ae43","Tales of dracula ants: the evolutionary history of the ant subfamily Amblyoponinae (Hymenoptera: Formicidae)","41","Systematic Entomology","2016"
"54f011efe138237cc9152d8a","Carbon and nitrogen isotopic analysis of Pleistocene mammals from the Saltville Quarry (Virginia, USA): Implications for trophic relationships","3-4","Palaeogeography, Palaeoclimatology, Palaeoecology","2007"
"54b4326be138239d8684ff77","Small acritarchs from the Upper Cretaceous: taxonomy, biological affinities and palaeoecology","123","Review of Palaeobotany and Palynology","2003"
"54b4326ee138239d868506ff","Paleoecological studies in the Klokkeweel bog near hoogkarspel (prov. of Noord-Holland)","","Review of Palaeobotany and Palynology","1980"
"570ead8fcf58f1672c306eb9","Pollen dispersal and representation on an isolated, forested plateau*","128","New Phytologist","1994"
"57886a58cf58f1274082218a","POLLEN DEPOSITION IN LAKES AND BOGS NEAR OTTAWA, CANADA","42","Canadian Journal of Botany","1964"
