"gddid","title","pubname","authors","hits","URL","publisher","doi","coverDate","highlight","publicationid"
"58cf8506cf58f1bb7fcc7c48","Palynology, vegetation and climate of the Waikato lowlands, North Island, New Zealand, since c. 18,000 years ago","Journal of the Royal Society of New Zealand","Newnham, R. M.; Lowe, D. J.; Green, J. D.","2","http://www.tandfonline.com/doi/abs/10.1080/03036758.1989.10426443","Taylor and Francis","10.1080/03036758.1989.10426443","1989 06","podocarps were probably present in low numbers in this region before reafforestation, occupying sites that permitted","17254"
"54b4326ce138239d868500d7","The Holocene vegetational history of the Nigerian Sahel based on multiple pollen profiles","Review of Palaeobotany and Palynology","Salzmann, Ulrich; Waller, Martyn","1","http://www.sciencedirect.com/science/article/pii/S0034666797000535","Elsevier","10.1016/S0034-6667(97)00053-5","April 1998","Topographic/hydrological conditions rarely permit lake development in the Saharan and Sahelian zones","17462"
"56c15967cf58f15c72c8fde3","Lateglacial environmental changes recorded in calcareous gyttja deposits at Gulickshof, southern Netherlands","Boreas","HOEK, WIM Z.; BOHNCKE, SJOERD J. P.; GANSSEN, GERALD M.; MEIJER, TOM","1","http://doi.wiley.com/10.1111/j.1502-3885.1999.tb00230.x","Wiley","10.1111/j.1502-3885.1999.tb00230.x","September 1999","Haarlem, The Netherlands; received 7th July 1998, accepted 21 April 1999  Calcareous lake deposits permit","17368"
"577dfccacf58f158f864b983","Late Glacial History of the Upper Wallkill Valley, New York","Geol Soc America Bull","CONNALLY, G. GORDON; SIRKIN, LESLIE A.","1","http://dx.doi.org/10.1130/0016-7606(1970)81[3297:lghotu]2.0.co;2","GSA","10.1130/0016-7606(1970)81[3297:lghotu]2.0.co;2","1970","northward from the New Hampton moraine, a valley between the Hudson Highlands and the Marlboro Mountains permitted","35"
"5c2fecfe1faed655488b6c1e","The ecological impact of oceanic island colonization - a palaeoecological perspective from the Azores","Journal of Biogeography","Connor, Simon E.; van Leeuwen, Jacqueline F.N.; Rittenour, Tammy M.; van der Knaap, Willem O.; Ammann, Brigitta; Björck, Svante","1","http://doi.wiley.com/10.1111/j.1365-2699.2011.02671.x","Wiley","10.1111/j.1365-2699.2011.02671.x","2012 06","post-impact increase, which could be attributed to changes in vegetation structure (deforestation), permitting","18295"
"5c30101e1faed655488b707c","Meltwater and seasonality influence on Subpolar Gyre circulation during the Holocene","Palaeogeography, Palaeoclimatology, Palaeoecology","Pearce, Christof; Knudsen, Mads Faurschou; Røy, Hans; Seidenkrantz, Marit-Solveig","1","https://www.sciencedirect.com/science/article/pii/S0031018218300579","Elsevier","10.1016/j.palaeo.2018.05.002","1 August 2018","seasonal temperature and salinity, and in combination with a number of nearby published records, will permit","18416"
"55076e03e1382326932d9568","Vegetation, climate and fire-dynamics in East Africa inferred from the Maundi crater pollen record from Mt Kilimanjaro during the last glacial–interglacial cycle","Quaternary Science Reviews","Schüler, Lisa; Hemp, Andreas; Zech, Wolfgang; Behling, Hermann","1","http://www.sciencedirect.com/science/article/pii/S0277379112000637","Elsevier","10.1016/j.quascirev.2012.02.003","16 April 2012","for preparing Figs. 2 and 3 and the Commission for Science and Technology (COSTECH), Tanzania, for permitting","18592"
"570ffab6cf58f11ceeb8c617","CHRONOLOGY AND DYNAMICS OF VEGETATION CHANGE IN THE PRAIRIE-WOODLAND REGION OF SOUTHERN MINNESOTA, U.S.A. *","New Phytologist","GRIMM, ERIC C.","4","http://doi.wiley.com/10.1111/j.1469-8137.1983.tb03434.x","Wiley","10.1111/j.1469-8137.1983.tb03434.x","February 1983","A ditch permitting passage of small fishing boats connects French Lake to Stahl Lake approximately 135","54"
"570ffab6cf58f11ceeb8c617","CHRONOLOGY AND DYNAMICS OF VEGETATION CHANGE IN THE PRAIRIE-WOODLAND REGION OF SOUTHERN MINNESOTA, U.S.A. *","New Phytologist","GRIMM, ERIC C.","4","http://doi.wiley.com/10.1111/j.1469-8137.1983.tb03434.x","Wiley","10.1111/j.1469-8137.1983.tb03434.x","February 1983","bigwoods pollen-types in the diagram from Woisfeld Lake may represent a longer interval between fires, permitting","54"
"570ffab6cf58f11ceeb8c617","CHRONOLOGY AND DYNAMICS OF VEGETATION CHANGE IN THE PRAIRIE-WOODLAND REGION OF SOUTHERN MINNESOTA, U.S.A. *","New Phytologist","GRIMM, ERIC C.","4","http://doi.wiley.com/10.1111/j.1469-8137.1983.tb03434.x","Wiley","10.1111/j.1469-8137.1983.tb03434.x","February 1983","cultural or numerical changes in Indian populations caused a decrease of fire frequency, which in turn permitted","54"
"570ffab6cf58f11ceeb8c617","CHRONOLOGY AND DYNAMICS OF VEGETATION CHANGE IN THE PRAIRIE-WOODLAND REGION OF SOUTHERN MINNESOTA, U.S.A. *","New Phytologist","GRIMM, ERIC C.","4","http://doi.wiley.com/10.1111/j.1469-8137.1983.tb03434.x","Wiley","10.1111/j.1469-8137.1983.tb03434.x","February 1983","Unfortunately for them, the reduction of fire frequency also   Vegetation change in southern Minnesota  341  permitted","54"
"5ea9abff998e17af826c6464","Postglacial history of East European boreal forests in the mid-Kama region, pre-Urals, Russia","Boreas","Shumilovskikh, Lyudmila S.; Schmidt, Monika; Pereskokov, Mikhail; Sannikov, Pavel","1","https://onlinelibrary.wiley.com/doi/abs/10.1111/bor.12436","Wiley","10.1111/bor.12436","","article under the terms of the Creative Commons Attribution-NonCommercial-NoDerivs License,  which permits","4"
"5c2cd2801faed655488b39a3","Waxing and waning of forests: Late Quaternary biogeography of southeast Africa","Global Change Biology","Ivory, Sarah J.; Lézine, Anne-Marie; Vincens, Annie; Cohen, Andrew S.","1","http://doi.wiley.com/10.1111/gcb.14150","Wiley","10.1111/gcb.14150","2018 07","Pollen analysis permits us to investigate changes in vegetation structure and composition over multiple","16552"
"574e1d52cf58f17242f374ad","Postglacial changes of terrestrial and marine environments along the Labrador coast: palynological evidence from cores 91-045-005 and 91-045-006, Cartwright Saddle","Canadian Journal of Earth Sciences","Levac, Elisabeth; Vernal, Anne de","3","http://www.nrcresearchpress.com/doi/abs/10.1139/e17-108","Canadian Science Publishing","10.1139/e17-108","October 1997","conditions along the Labrador coast using transfer functions based on dinoflagellate cyst assemblages, permitting","18961"
"574e1d52cf58f17242f374ad","Postglacial changes of terrestrial and marine environments along the Labrador coast: palynological evidence from cores 91-045-005 and 91-045-006, Cartwright Saddle","Canadian Journal of Earth Sciences","Levac, Elisabeth; Vernal, Anne de","3","http://www.nrcresearchpress.com/doi/abs/10.1139/e17-108","Canadian Science Publishing","10.1139/e17-108","October 1997","measured throughout the cores (Hillaire-Marcel et al. 1991),and varia-  Suggested Depth (cm) tions permitted","18961"
"574e1d52cf58f17242f374ad","Postglacial changes of terrestrial and marine environments along the Labrador coast: palynological evidence from cores 91-045-005 and 91-045-006, Cartwright Saddle","Canadian Journal of Earth Sciences","Levac, Elisabeth; Vernal, Anne de","3","http://www.nrcresearchpress.com/doi/abs/10.1139/e17-108","Canadian Science Publishing","10.1139/e17-108","October 1997","Throughout zone P2, pollen concentrations and Ainus percentages increase relative to herb taxa, permitting","18961"
"5c314c5a1faed655488b9353","Paleoceanography of northeastern Fram Strait since the last glacial maximum: Palynological evidence of large amplitude changes","Quaternary Science Reviews","de Vernal, Anne; Spielhagen, Robert F.","5","https://www.sciencedirect.com/science/article/pii/S0277379117303979","Elsevier","10.1016/j.quascirev.2018.06.030","1 September 2018","The high temporal resolution of analyses in core MSM5-712 permitted to identify two short-lived events","19154"
"5c314c5a1faed655488b9353","Paleoceanography of northeastern Fram Strait since the last glacial maximum: Palynological evidence of large amplitude changes","Quaternary Science Reviews","de Vernal, Anne; Spielhagen, Robert F.","5","https://www.sciencedirect.com/science/article/pii/S0277379117303979","Elsevier","10.1016/j.quascirev.2018.06.030","1 September 2018","addition to uncertainties due to limited biogenic material in LGM sediment from Fram Strait does not permit","19154"
"5c314c5a1faed655488b9353","Paleoceanography of northeastern Fram Strait since the last glacial maximum: Palynological evidence of large amplitude changes","Quaternary Science Reviews","de Vernal, Anne; Spielhagen, Robert F.","5","https://www.sciencedirect.com/science/article/pii/S0277379117303979","Elsevier","10.1016/j.quascirev.2018.06.030","1 September 2018","Data are presented with the chronology described in this paper to permit better correlations with our","19154"
"5c314c5a1faed655488b9353","Paleoceanography of northeastern Fram Strait since the last glacial maximum: Palynological evidence of large amplitude changes","Quaternary Science Reviews","de Vernal, Anne; Spielhagen, Robert F.","5","https://www.sciencedirect.com/science/article/pii/S0277379117303979","Elsevier","10.1016/j.quascirev.2018.06.030","1 September 2018","The ecological preferences of the taxa and the application of a quantitative modern analog technique permit","19154"
"5c314c5a1faed655488b9353","Paleoceanography of northeastern Fram Strait since the last glacial maximum: Palynological evidence of large amplitude changes","Quaternary Science Reviews","de Vernal, Anne; Spielhagen, Robert F.","5","https://www.sciencedirect.com/science/article/pii/S0277379117303979","Elsevier","10.1016/j.quascirev.2018.06.030","1 September 2018","Our study combining SST and SSS reconstructions permitted to identify important climate-related parameters","19154"
"574924a9cf58f17d57af4b07","Palynological Studies of Lake Sediment Profiles from Southwestern New Brunswick","Canadian Journal of Earth Sciences","Mott, R. J.","1","http://www.nrcresearchpress.com/doi/abs/10.1139/e75-024","Canadian Science Publishing","10.1139/e75-024","February 1975","Des carottes de forage dans les ddiments du fond de deux lacs ont permit de constmire des profiles pollenniques","75"
"5dcab419998e17af825573b8","Response of boreal lakes to changing wind strength: Coherent physical changes across two large lakes but varying effects on primary producers over the 20 th century","Limnology and Oceanography","Strock, Kristin E.; Saros, Jasmine E.; McGowan, Suzanne; Edlund, Mark B.; Engstrom, Daniel R.","1","https://onlinelibrary.wiley.com/doi/abs/10.1002/lno.11181","Wiley","10.1002/lno.11181","","dickinson.edu This is an open access article under the terms of the Creative Commons Attribution License, which permits","20397"
"550699cde1382326932d91ec","High resolution sedimentary record of dinoflagellate cysts reflects decadal variability and 20th century warming in the Santa Barbara Basin","Quaternary Science Reviews","Bringué, Manuel; Pospelova, Vera; Field, David B.","1","http://www.sciencedirect.com/science/article/pii/S0277379114003709","Elsevier","10.1016/j.quascirev.2014.09.022","1 December 2014","variations in the dino<U+FB02>agellate assemblage in the SBB at biennial resolution over the last ~260 years, which permits","19346"
"56f908e5cf58f177290a15fa","Sea-surface conditions in northernmost Baffin Bay during the Holocene: palynological evidence","Journal of Quaternary Science","Levac, Elisabeth; Vernal, Anne De; Blake Jr, Weston","4","http://doi.wiley.com/10.1002/jqs.614","Wiley","10.1002/jqs.614","May 2001","analysis of cores collected in northernmost Baf<U+FB01>n Bay, from within the area of the North Water Polynya, permits","1471"
"56f908e5cf58f177290a15fa","Sea-surface conditions in northernmost Baffin Bay during the Holocene: palynological evidence","Journal of Quaternary Science","Levac, Elisabeth; Vernal, Anne De; Blake Jr, Weston","4","http://doi.wiley.com/10.1002/jqs.614","Wiley","10.1002/jqs.614","May 2001","The addition of a calibrated suspension of Eucalyptus globulus permitted the evaluation of palynomorph","1471"
"56f908e5cf58f177290a15fa","Sea-surface conditions in northernmost Baffin Bay during the Holocene: palynological evidence","Journal of Quaternary Science","Levac, Elisabeth; Vernal, Anne De; Blake Jr, Weston","4","http://doi.wiley.com/10.1002/jqs.614","Wiley","10.1002/jqs.614","May 2001","The residuals (i.e. the differences between reconstructions and observations) permit calculation of the","1471"
"56f908e5cf58f177290a15fa","Sea-surface conditions in northernmost Baffin Bay during the Holocene: palynological evidence","Journal of Quaternary Science","Levac, Elisabeth; Vernal, Anne De; Blake Jr, Weston","4","http://doi.wiley.com/10.1002/jqs.614","Wiley","10.1002/jqs.614","May 2001","areas of the North Atlantic (Bard et al., 1994; Austin et al., 1995; Ha<U+FB02>idason et al., 2000), data to permit","1471"
"54b43262e138239d8684e731","Variability of sea-surface temperature and sea-ice cover in the Fram Strait over the last two millennia","Marine Micropaleontology","Bonnet, Sophie; de Vernal, Anne; Hillaire-Marcel, Claude; Radi, Taoufik; Husum, Katrine","4","http://www.sciencedirect.com/science/article/pii/S0377839809001273","Elsevier","10.1016/j.marmicro.2009.12.001","April 2010","paleoclimatic record of core JM04 based on organic-walled dino<U+FB02>agellate cysts (or dinocysts), which permit","19440"
"54b43262e138239d8684e731","Variability of sea-surface temperature and sea-ice cover in the Fram Strait over the last two millennia","Marine Micropaleontology","Bonnet, Sophie; de Vernal, Anne; Hillaire-Marcel, Claude; Radi, Taoufik; Husum, Katrine","4","http://www.sciencedirect.com/science/article/pii/S0377839809001273","Elsevier","10.1016/j.marmicro.2009.12.001","April 2010","The use of a veri<U+FB01>cation data set for the RMSEP calculation permits to avoid the problem of spatial autocorrelation","19440"
"54b43262e138239d8684e731","Variability of sea-surface temperature and sea-ice cover in the Fram Strait over the last two millennia","Marine Micropaleontology","Bonnet, Sophie; de Vernal, Anne; Hillaire-Marcel, Claude; Radi, Taoufik; Husum, Katrine","4","http://www.sciencedirect.com/science/article/pii/S0377839809001273","Elsevier","10.1016/j.marmicro.2009.12.001","April 2010","As another example, alkenone and diatom data from the North Icelandic Basin area permitted to reconstruct","19440"
"54b43262e138239d8684e731","Variability of sea-surface temperature and sea-ice cover in the Fram Strait over the last two millennia","Marine Micropaleontology","Bonnet, Sophie; de Vernal, Anne; Hillaire-Marcel, Claude; Radi, Taoufik; Husum, Katrine","4","http://www.sciencedirect.com/science/article/pii/S0377839809001273","Elsevier","10.1016/j.marmicro.2009.12.001","April 2010","Conversely, dinocyst assemblages in high latitudes are characterized by a relatively high diversity that permits","19440"
